,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2020-08-23,7,19,33,56,79,110,135,168,202,244,283,340,385,448,511,579,634,704,770,850,933,1018,1098,1190,1286,1394,1487,1580,1679,1810,1925,2055,2178,2301,2432,2526,2645,2788,2913,3035,3139,3257,3391,3522,3672,3806,3931,4077,4202,4318,4446,4587,4717,4848,4983,5109,5223,5344,5491,5614,5724,5847,5956,6075,6198,6296,6407,6520,6633,6741,6866,6971,7097,7228,7349,7487,7609,7747,7891,8016,8156,8272,8409,8534,8693,8815,8949,9096,9266,9425,9579,9747,9922,10084,10237,10387,10555,10679,10805,10805
2020-08-24,3,6,17,21,24,33,40,54,70,84,96,117,134,156,192,219,246,292,338,377,425,473,529,587,637,689,751,810,879,942,1014,1085,1176,1271,1350,1453,1540,1637,1745,1862,1962,2071,2168,2284,2396,2492,2614,2714,2827,2940,3055,3156,3271,3395,3513,3649,3768,3887,4004,4122,4243,4362,4490,4619,4754,4878,4997,5136,5279,5409,5530,5664,5817,5935,6057,6189,6313,6452,6602,6749,6889,7032,7184,7342,7495,7639,7793,7942,8084,8264,8424,8593,8764,8915,9084,9231,9406,9558,9706,9706
2020-08-25,1,2,13,26,39,62,84,109,129,144,173,206,243,282,333,389,425,466,512,568,623,674,729,791,871,923,1006,1073,1141,1238,1326,1416,1505,1589,1674,1759,1877,1998,2109,2245,2371,2480,2591,2713,2846,2969,3115,3250,3373,3501,3615,3739,3875,4000,4121,4250,4366,4500,4632,4776,4915,5044,5193,5329,5481,5606,5770,5925,6056,6199,6337,6469,6623,6770,6894,7041,7192,7320,7466,7601,7718,7862,8001,8130,8254,8409,8519,8658,8790,8915,9051,9184,9321,9449,9578,9707,9866,9988,10122,10122
2020-08-26,1,8,25,39,65,96,130,157,183,224,260,304,362,419,466,519,569,627,678,728,791,860,917,995,1070,1158,1250,1321,1396,1492,1585,1689,1794,1893,1997,2101,2186,2299,2405,2538,2633,2748,2855,2975,3106,3233,3362,3501,3626,3766,3896,4054,4198,4325,4473,4615,4746,4902,5035,5160,5297,5423,5562,5711,5857,5997,6123,6256,6394,6532,6688,6834,6993,7158,7292,7431,7591,7726,7874,8019,8174,8333,8481,8660,8828,8998,9146,9317,9481,9656,9827,10007,10170,10373,10549,10683,10872,11053,11246,11246
2020-08-27,5,14,26,35,42,53,64,74,92,119,145,173,208,250,294,342,402,460,522,595,677,764,855,936,1041,1136,1223,1318,1414,1520,1625,1749,1849,1956,2078,2189,2320,2453,2567,2716,2857,2996,3129,3281,3452,3590,3745,3892,4043,4206,4370,4530,4673,4838,4996,5179,5360,5515,5668,5849,6008,6153,6304,6446,6608,6782,6959,7102,7257,7397,7562,7726,7889,8044,8213,8366,8520,8660,8812,8961,9104,9261,9411,9532,9656,9802,9944,10095,10259,10408,10567,10698,10816,10980,11142,11284,11417,11577,11738,11738
2020-08-28,3,9,13,29,41,58,68,79,92,111,129,144,167,195,219,269,303,341,379,426,482,554,611,673,730,800,872,936,1014,1077,1142,1216,1300,1380,1451,1536,1632,1713,1801,1891,2019,2126,2213,2314,2433,2550,2661,2774,2893,3030,3152,3273,3394,3498,3607,3733,3844,3952,4069,4178,4289,4408,4520,4651,4766,4897,4999,5125,5232,5367,5499,5618,5748,5893,6037,6144,6249,6369,6501,6643,6778,6899,7028,7126,7238,7365,7484,7609,7746,7889,8021,8150,8300,8439,8585,8719,8863,8982,9101,9101
2020-08-29,0,1,5,11,22,32,46,59,85,120,150,178,209,249,281,322,382,434,490,550,608,674,750,827,889,948,1028,1114,1182,1286,1377,1464,1562,1652,1772,1896,2011,2121,2217,2340,2470,2573,2697,2817,2954,3076,3204,3334,3459,3576,3694,3836,3978,4089,4213,4353,4497,4633,4782,4927,5036,5184,5342,5485,5618,5758,5892,6047,6185,6319,6446,6592,6740,6876,7021,7177,7319,7470,7601,7744,7873,8027,8178,8331,8478,8639,8792,8963,9112,9266,9435,9584,9740,9882,10039,10194,10332,10484,10664,10664
2020-08-30,1,4,16,28,40,50,69,88,107,131,157,202,249,292,332,374,432,469,513,554,609,658,727,792,859,929,1008,1080,1159,1233,1318,1414,1503,1586,1691,1767,1869,1965,2052,2163,2275,2380,2481,2577,2700,2814,2926,3024,3149,3275,3400,3520,3627,3756,3879,3995,4105,4237,4382,4503,4633,4752,4867,4979,5083,5202,5333,5450,5579,5703,5808,5940,6068,6192,6326,6455,6580,6717,6855,6985,7135,7278,7420,7543,7671,7812,7955,8114,8243,8403,8556,8712,8855,8998,9162,9314,9457,9585,9742,9742
2020-08-31,5,16,29,44,62,77,92,106,130,148,172,199,221,239,263,292,338,386,436,490,549,609,670,734,792,884,960,1032,1105,1186,1265,1350,1441,1527,1623,1715,1815,1926,2031,2182,2328,2466,2596,2754,2894,3022,3175,3350,3486,3650,3791,3934,4080,4225,4357,4505,4636,4796,4941,5117,5259,5412,5558,5724,5869,6016,6187,6354,6518,6670,6841,7011,7207,7384,7561,7746,7925,8079,8273,8457,8667,8852,9025,9246,9445,9639,9828,10031,10219,10429,10644,10843,11041,11257,11486,11689,11883,12102,12323,12323
2020-09-01,3,15,26,33,45,54,69,84,99,113,133,149,180,206,243,283,316,359,398,425,483,543,599,651,720,781,843,928,1025,1111,1208,1296,1385,1472,1579,1684,1787,1900,1999,2113,2218,2361,2502,2651,2785,2920,3044,3187,3315,3438,3555,3674,3808,3936,4067,4237,4369,4514,4658,4812,4947,5109,5289,5452,5626,5792,5943,6109,6275,6426,6590,6755,6911,7075,7241,7418,7614,7789,7950,8112,8265,8423,8588,8762,8931,9104,9253,9411,9603,9733,9910,10088,10269,10441,10629,10795,10969,11161,11336,11336
2020-09-02,1,7,13,25,43,72,90,117,141,169,193,220,245,278,300,347,389,434,501,549,611,685,746,825,909,996,1075,1161,1248,1349,1425,1517,1619,1717,1819,1935,2057,2185,2303,2440,2564,2687,2834,2972,3116,3252,3403,3546,3675,3843,3977,4133,4259,4395,4550,4712,4879,5022,5171,5320,5466,5622,5786,5931,6075,6233,6392,6531,6720,6864,7016,7172,7322,7496,7654,7807,7978,8129,8300,8454,8631,8788,8948,9117,9302,9458,9641,9816,9987,10148,10339,10534,10705,10909,11116,11319,11511,11705,11891,11891
2020-09-03,3,15,41,59,83,107,143,174,204,247,277,317,363,404,444,507,567,633,713,803,893,972,1060,1129,1207,1294,1394,1491,1597,1722,1828,1959,2084,2225,2352,2502,2651,2801,2945,3098,3264,3423,3557,3701,3838,3987,4136,4281,4433,4592,4743,4903,5045,5174,5330,5463,5625,5845,6018,6178,6357,6553,6727,6880,7047,7212,7371,7534,7692,7826,7969,8097,8261,8438,8574,8729,8883,9036,9189,9343,9500,9664,9831,9994,10146,10308,10464,10636,10800,10942,11112,11275,11418,11580,11737,11888,12039,12225,12382,12382
2020-09-04,3,6,18,31,46,59,67,89,106,124,162,203,249,297,338,413,466,535,613,685,755,835,944,1046,1125,1207,1305,1390,1499,1609,1742,1875,1992,2118,2244,2382,2529,2653,2771,2887,3030,3189,3329,3483,3602,3749,3899,4046,4184,4327,4463,4619,4785,4925,5107,5260,5428,5598,5740,5873,6033,6165,6293,6459,6597,6745,6912,7052,7222,7377,7543,7702,7860,8023,8187,8341,8478,8624,8798,8951,9109,9265,9431,9613,9783,9948,10105,10268,10443,10616,10764,10939,11095,11259,11406,11555,11726,11899,12073,12073
2020-09-05,11,30,57,83,104,136,173,205,234,281,323,361,407,463,520,583,657,716,776,846,909,993,1066,1154,1225,1325,1424,1510,1607,1707,1817,1918,2057,2184,2307,2446,2567,2686,2814,2956,3099,3267,3401,3552,3723,3869,4031,4186,4387,4566,4753,4932,5071,5213,5350,5499,5643,5774,5931,6070,6212,6362,6520,6649,6798,6957,7107,7250,7388,7509,7667,7823,7966,8137,8293,8452,8626,8792,8944,9084,9261,9411,9556,9708,9852,9989,10163,10321,10482,10659,10827,10973,11135,11306,11467,11611,11777,11921,12079,12079
2020-09-06,4,10,21,31,37,45,53,66,85,99,120,142,168,190,210,243,278,302,340,377,423,464,512,561,632,691,756,820,881,944,1003,1074,1147,1231,1323,1411,1499,1589,1676,1760,1836,1928,2030,2132,2231,2336,2455,2560,2672,2788,2904,3002,3112,3237,3348,3459,3549,3680,3797,3904,3992,4097,4208,4332,4446,4543,4672,4786,4896,5008,5125,5248,5356,5478,5618,5737,5860,5985,6121,6241,6355,6495,6627,6750,6867,7002,7125,7267,7400,7541,7675,7809,7937,8072,8202,8331,8472,8617,8775,8775
2020-09-07,3,10,26,47,60,79,111,128,158,191,242,297,353,415,462,544,602,672,748,823,908,1005,1099,1192,1295,1378,1487,1593,1713,1839,1997,2150,2284,2413,2589,2733,2888,3025,3160,3307,3442,3598,3762,3938,4114,4259,4406,4591,4749,4912,5061,5204,5376,5541,5678,5869,6020,6189,6356,6531,6688,6869,7049,7217,7416,7598,7765,7930,8086,8242,8406,8581,8723,8890,9036,9198,9358,9528,9681,9838,9990,10121,10291,10458,10606,10748,10909,11088,11254,11421,11591,11779,11947,12114,12265,12425,12587,12770,12936,12936
2020-09-08,0,1,6,15,23,31,38,53,66,86,103,130,164,191,229,261,296,336,378,434,497,565,644,719,786,874,938,1004,1071,1145,1240,1328,1427,1517,1598,1697,1784,1889,1982,2088,2209,2316,2429,2530,2661,2759,2868,2985,3097,3200,3285,3398,3511,3605,3720,3817,3933,4021,4131,4254,4366,4507,4641,4770,4910,5025,5143,5263,5391,5505,5635,5748,5895,6018,6153,6286,6431,6557,6693,6816,6946,7063,7197,7328,7474,7618,7761,7883,8013,8156,8268,8412,8538,8665,8786,8897,9039,9178,9324,9324
2020-09-09,8,29,61,99,132,172,219,261,314,362,417,464,535,601,670,727,801,885,956,1038,1112,1208,1280,1370,1464,1571,1677,1769,1859,1954,2049,2156,2298,2392,2506,2615,2751,2882,3015,3154,3302,3446,3578,3736,3871,4010,4159,4304,4460,4609,4807,4984,5149,5295,5502,5669,5837,5982,6138,6298,6446,6596,6727,6877,7033,7158,7318,7454,7600,7735,7900,8043,8185,8339,8501,8664,8830,8972,9101,9244,9390,9546,9708,9880,10027,10179,10317,10466,10615,10744,10882,11017,11182,11323,11479,11615,11791,11953,12097,12097
2020-09-10,4,18,37,56,68,89,110,136,157,186,233,273,308,354,405,448,500,560,627,689,744,825,903,973,1059,1137,1238,1321,1423,1540,1622,1743,1846,1968,2097,2213,2330,2449,2560,2674,2813,2932,3063,3182,3305,3412,3513,3654,3780,3905,4016,4133,4283,4386,4513,4633,4749,4875,4994,5118,5243,5370,5492,5607,5738,5861,5983,6119,6246,6373,6482,6609,6743,6851,6984,7110,7242,7378,7504,7641,7754,7891,8048,8171,8320,8462,8593,8731,8850,8981,9122,9231,9369,9507,9660,9788,9934,10066,10203,10203
2020-09-11,8,42,76,106,133,169,216,241,270,303,358,415,462,514,577,629,689,764,836,903,972,1088,1194,1281,1369,1459,1553,1657,1777,1877,1981,2092,2202,2316,2448,2589,2711,2858,2996,3124,3266,3396,3524,3640,3784,3918,4056,4191,4349,4479,4652,4790,4922,5061,5212,5351,5508,5643,5779,5911,6039,6175,6312,6455,6587,6718,6850,7002,7126,7262,7403,7539,7649,7766,7893,8013,8126,8253,8372,8518,8634,8776,8892,9015,9158,9302,9459,9583,9703,9845,10004,10156,10278,10403,10546,10688,10817,10947,11080,11080
2020-09-12,2,20,38,62,81,109,140,161,187,219,269,337,403,473,539,616,706,781,866,956,1060,1187,1298,1385,1497,1607,1713,1836,1984,2104,2250,2397,2552,2689,2831,2968,3093,3224,3362,3499,3628,3756,3947,4109,4265,4429,4589,4731,4874,5034,5207,5368,5526,5676,5840,6017,6193,6373,6569,6726,6878,7031,7184,7334,7472,7595,7751,7925,8074,8243,8396,8545,8675,8828,8988,9133,9308,9477,9632,9781,9907,10057,10196,10342,10465,10606,10754,10885,11012,11166,11318,11454,11598,11736,11893,12024,12149,12282,12427,12427
2020-09-13,6,12,24,39,56,70,95,127,166,216,262,324,384,430,491,551,631,704,790,878,963,1063,1138,1238,1339,1437,1532,1636,1738,1852,1958,2071,2180,2304,2445,2580,2695,2831,2968,3113,3231,3372,3509,3650,3791,3951,4083,4216,4395,4534,4675,4807,4940,5090,5224,5374,5525,5659,5788,5910,6036,6156,6288,6430,6581,6732,6860,6981,7110,7257,7396,7508,7648,7773,7904,8034,8148,8301,8440,8565,8716,8846,8983,9124,9273,9403,9539,9690,9840,9985,10121,10294,10451,10578,10722,10885,11058,11209,11354,11354
2020-09-14,5,20,42,68,95,121,144,168,196,241,283,341,388,433,489,535,608,679,754,820,897,983,1066,1171,1281,1392,1546,1677,1819,1943,2071,2221,2352,2519,2679,2819,2942,3082,3241,3390,3522,3659,3784,3940,4089,4213,4355,4496,4656,4795,4972,5129,5261,5372,5516,5648,5810,5962,6109,6278,6406,6570,6727,6879,7002,7124,7268,7406,7540,7670,7804,7958,8103,8268,8411,8575,8752,8899,9087,9234,9403,9570,9694,9848,10000,10151,10318,10490,10648,10795,10934,11115,11277,11443,11596,11753,11915,12072,12240,12240
2020-09-15,9,20,35,58,71,88,107,140,167,204,234,260,297,336,379,424,464,524,593,650,709,778,852,956,1060,1168,1259,1367,1478,1598,1708,1811,1921,2043,2157,2270,2406,2518,2639,2764,2898,3011,3157,3314,3426,3552,3705,3854,4022,4207,4327,4480,4613,4752,4897,5045,5197,5353,5497,5629,5770,5905,6044,6195,6341,6479,6618,6741,6893,7034,7179,7306,7445,7562,7687,7817,7944,8067,8195,8356,8492,8634,8765,8895,9032,9168,9328,9481,9622,9757,9894,10027,10215,10353,10527,10685,10846,11028,11218,11218
2020-09-16,12,23,47,74,94,115,130,150,175,206,244,282,327,376,429,482,557,633,710,784,882,955,1023,1134,1234,1332,1442,1566,1659,1752,1860,1977,2099,2225,2335,2486,2604,2733,2831,2944,3043,3158,3282,3416,3542,3669,3805,3956,4091,4233,4336,4466,4617,4722,4846,4982,5121,5243,5370,5489,5606,5767,5891,5997,6119,6255,6396,6520,6639,6751,6865,6960,7099,7211,7351,7487,7611,7716,7852,7970,8092,8222,8325,8429,8537,8671,8779,8910,9049,9186,9316,9453,9592,9739,9861,9996,10128,10256,10380,10380
2020-09-17,1,9,19,23,34,39,48,56,75,91,113,134,152,177,194,229,253,279,315,364,407,446,478,528,578,634,685,763,834,908,984,1063,1147,1234,1306,1394,1495,1578,1670,1775,1894,1982,2080,2185,2303,2425,2536,2652,2776,2914,3029,3131,3252,3378,3494,3611,3755,3892,4002,4138,4266,4416,4545,4672,4786,4946,5107,5276,5417,5542,5687,5823,5954,6092,6243,6408,6557,6700,6840,7022,7171,7329,7466,7615,7760,7903,8056,8215,8389,8534,8672,8815,8958,9100,9253,9386,9534,9670,9844,9844
2020-09-18,11,40,63,87,107,133,170,203,233,276,329,370,429,477,521,569,632,684,742,804,868,941,1013,1090,1170,1250,1341,1425,1508,1596,1701,1797,1913,2025,2130,2241,2358,2474,2615,2764,2894,3028,3163,3290,3440,3605,3754,3910,4072,4231,4374,4534,4693,4860,5039,5182,5377,5546,5718,5886,6046,6206,6381,6560,6736,6889,7062,7213,7374,7540,7701,7863,8004,8135,8302,8455,8614,8750,8932,9094,9271,9447,9616,9786,9983,10157,10338,10510,10697,10877,11066,11241,11422,11602,11797,11979,12185,12364,12560,12560
2020-09-19,9,21,41,71,93,109,140,203,252,305,370,416,480,537,597,674,746,821,907,976,1074,1179,1259,1372,1487,1619,1757,1902,2021,2146,2275,2424,2571,2730,2865,3005,3149,3312,3480,3620,3784,3944,4105,4250,4397,4534,4684,4852,5000,5115,5246,5373,5523,5675,5826,5968,6137,6320,6446,6603,6753,6893,7035,7191,7347,7516,7692,7855,8011,8162,8345,8497,8665,8828,9007,9157,9338,9529,9698,9837,9982,10152,10306,10471,10642,10797,10969,11161,11321,11489,11665,11824,12009,12186,12359,12539,12723,12904,13085,13085
2020-09-20,11,36,64,88,123,145,174,205,243,291,343,402,465,544,616,680,767,852,942,1044,1153,1250,1339,1439,1546,1696,1833,1986,2149,2289,2417,2537,2690,2829,2950,3106,3242,3402,3569,3729,3890,4033,4213,4379,4566,4746,4882,5036,5191,5374,5540,5700,5859,6011,6190,6363,6526,6691,6880,7045,7197,7361,7505,7704,7845,8027,8180,8342,8537,8712,8880,9044,9215,9391,9547,9703,9870,10014,10175,10351,10507,10676,10842,10994,11158,11314,11474,11630,11767,11918,12077,12244,12403,12559,12704,12862,13044,13218,13363,13363
2020-09-21,3,14,27,52,69,89,108,134,156,181,207,248,286,324,377,415,463,509,581,641,703,785,857,943,1015,1089,1169,1245,1324,1423,1525,1622,1736,1830,1950,2061,2188,2298,2417,2546,2678,2833,2975,3109,3255,3402,3513,3643,3755,3911,4038,4167,4296,4407,4547,4692,4833,4947,5079,5204,5331,5483,5622,5748,5893,6007,6136,6279,6419,6560,6699,6843,7000,7150,7271,7421,7551,7685,7833,7959,8099,8233,8363,8502,8640,8783,8930,9071,9217,9362,9520,9654,9823,9982,10128,10277,10439,10580,10735,10735
2020-09-22,3,6,15,21,37,56,76,95,119,157,187,237,282,352,410,464,516,593,671,741,807,890,973,1097,1179,1306,1418,1521,1630,1772,1893,2033,2171,2290,2420,2555,2687,2826,2954,3094,3220,3360,3500,3626,3771,3932,4076,4238,4392,4545,4705,4868,5019,5201,5338,5474,5652,5805,5966,6094,6227,6389,6512,6662,6786,6909,7043,7191,7341,7472,7626,7764,7920,8088,8232,8367,8523,8692,8845,8990,9167,9293,9467,9615,9750,9902,10042,10178,10321,10449,10608,10742,10897,11046,11215,11351,11505,11640,11763,11763
2020-09-23,1,11,18,27,41,53,64,78,89,114,135,161,205,245,295,344,397,464,523,589,668,737,833,907,988,1081,1151,1251,1333,1420,1514,1600,1697,1811,1964,2088,2216,2340,2476,2609,2724,2841,2968,3092,3228,3369,3495,3635,3786,3922,4058,4218,4350,4484,4621,4767,4902,5049,5185,5341,5477,5616,5739,5868,6001,6151,6290,6432,6584,6720,6853,7003,7161,7305,7457,7581,7725,7873,8004,8129,8277,8414,8557,8695,8827,8966,9113,9240,9381,9523,9661,9806,9952,10110,10268,10432,10598,10788,10940,10940
2020-09-24,4,10,25,40,56,78,104,129,153,192,224,263,295,330,373,410,453,510,556,608,660,718,773,834,895,954,1000,1069,1135,1211,1297,1357,1444,1524,1612,1697,1782,1870,1943,2029,2122,2208,2290,2381,2455,2543,2636,2727,2827,2926,3021,3130,3207,3283,3387,3484,3575,3688,3786,3893,3984,4093,4204,4315,4440,4540,4640,4741,4856,4988,5197,5295,5403,5523,5653,5770,5894,6034,6167,6323,6459,6610,6752,6903,7035,7171,7326,7452,7601,7765,7929,8081,8238,8390,8521,8681,8841,8988,9140,9140
2020-09-25,0,3,13,22,33,40,57,63,80,93,106,134,164,200,239,286,334,383,442,498,551,617,693,771,851,921,989,1087,1184,1279,1355,1452,1565,1681,1781,1895,2019,2140,2250,2387,2503,2638,2766,2914,3041,3167,3296,3429,3548,3695,3828,3948,4073,4208,4344,4465,4590,4708,4821,4974,5098,5198,5329,5448,5593,5743,5870,5992,6129,6261,6387,6545,6707,6851,6974,7127,7271,7422,7555,7704,7827,7962,8111,8272,8414,8559,8714,8879,9038,9204,9350,9481,9648,9789,9955,10110,10265,10400,10549,10549
2020-09-26,9,25,37,51,67,85,125,141,175,204,230,264,319,377,443,498,573,649,722,813,889,976,1081,1159,1259,1347,1441,1544,1676,1791,1924,2044,2168,2308,2447,2584,2753,2906,3098,3241,3415,3555,3715,3863,4012,4178,4305,4425,4565,4721,4867,5006,5174,5334,5480,5634,5792,5951,6098,6259,6422,6589,6766,6938,7095,7241,7389,7548,7690,7839,7966,8126,8290,8458,8608,8773,8924,9074,9224,9381,9508,9668,9834,9979,10133,10295,10446,10613,10755,10899,11029,11167,11319,11479,11639,11777,11929,12093,12241,12241
2020-09-27,7,15,36,47,56,77,111,140,171,226,292,348,402,460,519,576,654,738,810,880,980,1082,1205,1313,1409,1505,1630,1743,1870,1996,2150,2285,2411,2557,2702,2847,2986,3127,3258,3400,3557,3738,3894,4057,4204,4357,4505,4693,4833,4999,5143,5304,5457,5616,5770,5923,6072,6214,6347,6479,6608,6742,6873,7025,7162,7279,7408,7543,7691,7843,8009,8167,8311,8442,8588,8703,8843,9001,9162,9303,9450,9576,9699,9850,9997,10141,10287,10408,10553,10687,10838,10981,11130,11270,11425,11575,11726,11852,11995,11995
2020-09-28,4,7,12,29,43,63,88,113,152,173,207,240,283,335,378,438,491,555,634,691,756,831,911,1008,1094,1193,1302,1390,1492,1601,1728,1848,1987,2110,2241,2361,2482,2607,2736,2901,3055,3189,3332,3455,3594,3735,3878,4018,4173,4306,4434,4560,4690,4816,4961,5115,5268,5435,5569,5743,5894,6038,6213,6367,6525,6675,6835,6999,7156,7312,7483,7649,7785,7933,8080,8218,8366,8534,8700,8851,8988,9134,9263,9418,9578,9727,9865,10006,10170,10296,10467,10621,10759,10904,11075,11206,11343,11488,11608,11608
2020-09-29,1,9,17,26,43,62,87,114,144,181,224,270,317,368,414,479,551,599,666,739,806,889,968,1056,1126,1205,1295,1407,1502,1597,1709,1831,1956,2067,2191,2304,2422,2552,2676,2800,2919,3037,3154,3290,3420,3563,3685,3823,3961,4102,4238,4381,4530,4669,4809,4932,5059,5191,5327,5460,5596,5729,5863,6011,6114,6272,6441,6600,6746,6901,7052,7207,7324,7463,7612,7751,7886,8033,8180,8306,8460,8604,8733,8914,9063,9231,9392,9533,9685,9838,10003,10159,10298,10460,10601,10767,10938,11083,11226,11226
2020-09-30,4,10,18,30,54,73,106,131,155,200,242,286,353,408,460,515,591,657,757,844,941,1033,1120,1229,1340,1472,1580,1693,1810,1922,2038,2168,2326,2447,2585,2715,2845,3004,3124,3256,3399,3536,3671,3848,4015,4147,4305,4461,4627,4774,4919,5067,5206,5354,5504,5651,5801,5942,6083,6213,6361,6509,6665,6824,6970,7094,7223,7354,7524,7672,7801,7943,8081,8222,8367,8529,8668,8804,8927,9055,9204,9352,9508,9668,9821,9949,10098,10231,10366,10476,10599,10722,10859,11014,11163,11296,11438,11552,11698,11698
2020-10-01,3,10,20,38,56,70,87,114,141,176,220,266,323,384,458,527,604,672,761,860,987,1088,1195,1307,1415,1518,1636,1747,1871,2008,2122,2266,2425,2574,2717,2864,3003,3170,3309,3478,3636,3778,3922,4075,4214,4339,4493,4632,4800,4960,5108,5273,5408,5568,5715,5874,6020,6195,6341,6489,6624,6763,6922,7068,7226,7362,7492,7650,7824,7979,8152,8313,8477,8627,8795,8958,9101,9260,9411,9555,9698,9838,10004,10155,10323,10488,10646,10801,10961,11117,11248,11422,11563,11705,11838,11985,12113,12258,12410,12410
2020-10-02,3,9,21,36,50,70,104,134,152,175,215,256,301,350,398,463,526,586,650,721,794,864,959,1051,1140,1233,1318,1396,1509,1616,1698,1810,1933,2035,2131,2232,2337,2457,2580,2702,2831,2967,3105,3240,3361,3495,3617,3750,3896,4042,4177,4335,4469,4621,4775,4915,5053,5187,5333,5464,5590,5737,5889,6030,6168,6330,6496,6648,6791,6951,7144,7303,7463,7616,7795,7951,8119,8280,8430,8591,8720,8855,8990,9150,9307,9462,9618,9766,9922,10097,10274,10442,10597,10742,10892,11058,11220,11394,11566,11566
2020-10-03,1,7,18,28,45,55,70,88,113,154,193,236,285,342,391,439,510,561,629,699,768,853,924,1005,1109,1207,1318,1415,1519,1632,1752,1866,1968,2106,2214,2323,2423,2546,2664,2814,2948,3086,3210,3347,3470,3586,3721,3856,3971,4097,4213,4315,4428,4564,4683,4835,4969,5101,5221,5347,5476,5597,5733,5867,6007,6151,6307,6433,6544,6691,6831,6975,7108,7242,7374,7512,7672,7820,7966,8099,8226,8386,8531,8683,8842,9001,9192,9328,9482,9636,9783,9937,10092,10234,10383,10530,10663,10812,10935,10935
2020-10-04,2,6,14,20,35,54,78,92,108,124,148,184,224,269,321,369,429,481,541,602,656,738,814,880,954,1038,1123,1202,1295,1380,1480,1581,1667,1768,1877,1994,2126,2236,2349,2475,2599,2704,2849,2967,3112,3231,3365,3504,3633,3761,3893,4033,4159,4342,4484,4610,4737,4876,5018,5163,5288,5444,5572,5692,5825,5957,6082,6228,6367,6487,6609,6726,6857,6986,7126,7256,7383,7527,7661,7801,7922,8050,8150,8271,8406,8521,8661,8794,8926,9065,9216,9365,9490,9634,9749,9865,9994,10139,10273,10273
2020-10-05,2,6,12,19,25,37,52,71,100,134,172,205,249,302,350,408,454,516,578,639,703,770,846,935,1015,1081,1157,1238,1324,1423,1527,1633,1751,1864,2001,2126,2228,2378,2497,2600,2731,2850,2974,3101,3233,3345,3466,3610,3750,3867,3992,4124,4240,4357,4477,4612,4737,4868,4996,5135,5266,5383,5521,5665,5804,5951,6091,6219,6359,6503,6649,6770,6924,7071,7216,7312,7462,7608,7739,7867,7994,8119,8262,8413,8543,8683,8828,8946,9096,9266,9423,9571,9741,9876,10029,10179,10328,10467,10607,10607
2020-10-06,5,8,13,20,28,45,64,89,106,139,169,198,231,256,295,340,387,428,484,532,589,655,710,781,848,916,993,1084,1160,1233,1308,1391,1483,1572,1664,1755,1859,1970,2063,2186,2299,2411,2527,2630,2731,2844,2949,3073,3191,3313,3445,3563,3675,3813,3932,4039,4148,4258,4374,4503,4626,4727,4852,4996,5133,5344,5486,5618,5734,5870,5987,6113,6220,6347,6487,6621,6739,6883,7009,7130,7250,7386,7523,7657,7788,8020,8178,8330,8501,8665,8831,8975,9125,9265,9415,9562,9733,9893,10011,10011
2020-10-07,1,6,13,20,34,44,56,64,79,89,113,129,150,180,201,227,252,286,310,340,394,424,473,504,543,597,646,701,760,819,872,928,993,1057,1138,1209,1274,1336,1399,1481,1573,1648,1724,1807,1878,1975,2057,2144,2237,2341,2446,2537,2639,2738,2849,2948,3044,3147,3245,3345,3449,3550,3671,3772,3886,3992,4111,4238,4350,4461,4588,4701,4852,4976,5111,5236,5352,5477,5597,5743,5867,6018,6134,6277,6406,6553,6685,6852,6973,7104,7264,7410,7543,7658,7800,7936,8074,8216,8357,8357
2020-10-08,1,5,11,22,36,53,68,90,110,142,170,198,230,260,296,331,373,436,479,530,588,651,726,788,849,927,1013,1085,1154,1226,1309,1397,1492,1594,1709,1805,1907,2015,2119,2222,2330,2433,2529,2639,2762,2872,2979,3096,3238,3358,3474,3617,3756,3879,3986,4118,4245,4370,4500,4623,4765,4906,5037,5189,5323,5453,5581,5730,5866,6019,6141,6287,6424,6539,6681,6812,6928,7070,7202,7335,7441,7561,7696,7817,7944,8122,8271,8431,8567,8699,8828,8981,9131,9278,9422,9549,9687,9846,9973,9973
2020-10-09,0,3,4,9,12,14,16,24,31,51,67,83,110,132,160,191,233,267,312,356,393,442,484,543,588,634,682,734,797,857,923,991,1057,1155,1247,1325,1411,1494,1568,1654,1769,1880,1982,2076,2166,2268,2362,2463,2583,2697,2799,2916,3032,3142,3244,3345,3458,3562,3684,3791,3919,4025,4129,4256,4376,4503,4630,4762,4885,5023,5170,5299,5431,5572,5693,5808,5957,6077,6200,6322,6462,6588,6735,6858,7002,7129,7256,7389,7524,7645,7780,7887,8012,8141,8279,8399,8544,8680,8828,8828
