,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2020-08-23,5,22,47,76,100,141,177,244,294,353,390,443,507,572,641,709,783,864,933,1023,1119,1203,1289,1366,1440,1534,1631,1737,1814,1905,2004,2090,2186,2280,2404,2509,2597,2686,2785,3011,3230,3319,3529,3625,3714,3810,3930,4058,4164,4257,4361,4458,4554,4664,4791,4918,5019,5130,5230,5332,5425,5518,5612,5701,5919,6007,6088,6181,6278,6386,6482,6563,6651,6745,6855,7069,7136,7217,7302,7401,7480,7569,7781,7881,7994,8085,8175,8262,8354,8455,8543,8657,8752,8856,8947,9270,9351,9449,9547,9547
2020-08-24,1,7,16,21,36,53,73,89,110,133,144,167,196,221,252,286,321,357,395,429,473,514,557,602,675,722,780,842,908,1111,1187,1256,1435,1613,1682,1759,1835,1929,2005,2095,2176,2249,2329,2421,2862,2958,3048,3151,3244,3342,3434,3538,3740,3847,3920,4016,4113,4225,4325,4425,4522,4612,4730,4819,4922,5021,5120,5226,5315,5410,5497,5604,5803,5896,6114,6201,6273,6388,6476,6547,6647,6733,6825,6901,7004,7098,7175,7270,7381,7501,7594,7700,7778,7880,7986,8076,8173,8271,8367,8367
2020-08-25,7,20,38,64,92,131,168,210,251,300,361,412,475,531,593,659,725,775,848,909,990,1038,1112,1189,1256,1316,1389,1468,1540,1627,1701,1793,1866,1941,2025,2099,2192,2399,2488,2580,2666,2775,2884,2995,3105,3183,3275,3371,3456,3543,3752,3844,3908,4107,4221,4319,4407,4729,4864,4976,5075,5187,5273,5363,5456,5563,5680,5776,5882,5980,6082,6176,6272,6359,6457,6553,6657,6865,6957,7038,7130,7342,7437,7516,7726,7930,8027,8119,8209,8294,8383,8477,8577,8784,8882,8970,9058,9155,9233,9233
2020-08-26,0,6,12,20,28,40,53,72,100,123,158,184,215,262,301,348,390,442,488,535,608,657,704,763,804,1003,1056,1115,1166,1229,1286,1348,1415,1768,1977,2050,2119,2321,2392,2473,2556,2635,2722,2792,2864,2925,2985,3062,3132,3220,3290,3368,3424,3499,3573,3654,3723,3794,3850,3916,4109,4187,4273,4334,4539,4590,4654,4708,4779,4858,4939,5005,5081,5282,5362,5422,5492,5544,5613,5677,5757,5817,5878,5922,5995,6069,6147,6223,6282,6331,6416,6473,6545,6629,6698,6764,6830,6915,6992,6992
2020-08-27,14,37,68,99,126,148,188,220,261,295,336,374,408,449,491,527,567,607,650,720,760,813,854,923,980,1044,1115,1198,1256,1324,1400,1487,1678,1759,1834,1915,2097,2164,2356,2457,2568,2797,2917,3044,3159,3242,3335,3405,3500,3610,3696,3930,4039,4136,4251,4382,4508,4619,4734,4862,4990,5114,5257,5490,5592,5719,5843,5960,6065,6186,6308,6412,6525,6639,6736,6836,6945,7066,7165,7275,7389,7500,7608,7688,7886,7971,8073,8183,8274,8368,8482,8610,8715,8820,8925,9002,9104,9200,9293,9293
2020-08-28,4,10,18,26,45,63,81,112,134,161,188,217,245,288,327,364,407,461,523,587,650,709,778,833,901,958,1029,1107,1166,1238,1312,1387,1568,1641,1718,1804,1881,1959,2039,2118,2210,2303,2384,2461,2539,2627,2725,2812,2893,2978,3063,3139,3216,3299,3380,3454,3543,3626,3817,3900,3974,4068,4136,4217,4421,4496,4554,4633,4730,4931,5007,5097,5307,5399,5466,5534,5608,5679,5747,5840,6025,6096,6177,6257,6465,6543,6632,6710,6788,6858,6952,7036,7127,7206,7281,7364,7448,7659,7726,7726
2020-08-29,3,12,22,33,50,72,88,103,131,156,185,227,264,296,329,381,410,444,486,538,586,639,690,739,785,825,893,947,1014,1078,1134,1340,1424,1485,1694,1896,1963,2050,2122,2195,2273,2342,2410,2473,2548,2617,2692,2775,2851,3087,3164,3244,3474,3547,3774,3854,3935,4014,4098,4179,4266,4358,4454,4550,4645,4745,4827,4930,5019,5105,5197,5264,5347,5433,5508,5606,5713,5813,5888,5958,6020,6110,6197,6415,6502,6592,6656,6766,6876,6980,7073,7172,7266,7366,7607,7676,7766,7992,8087,8087
2020-08-30,4,21,45,69,87,122,157,189,231,275,322,380,434,504,593,666,730,827,922,1023,1090,1170,1251,1456,1532,1616,1711,1796,1891,1980,2089,2196,2328,2561,2670,2809,2907,3016,3126,3247,3397,3530,3654,3901,4033,4157,4399,4504,4647,4784,4899,5019,5142,5245,5375,5480,5711,5823,5944,6036,6131,6221,6315,6427,6532,6640,6757,6865,6963,7068,7152,7240,7337,7431,7520,7613,7706,7787,7875,7959,8042,8133,8213,8292,8406,8485,8570,8646,8841,8923,9010,9115,9215,9311,9394,9478,9547,9646,9748,9748
2020-08-31,15,43,82,120,169,229,279,316,367,421,475,529,582,638,693,747,828,881,969,1070,1167,1271,1367,1460,1556,1661,1763,1890,1998,2119,2224,2452,2573,2682,2815,2955,3101,3271,3437,3584,3739,3883,4012,4263,4418,4555,4685,4812,4991,5147,5313,5577,5721,5873,6028,6283,6447,6574,6719,6825,6978,7110,7227,7357,7472,7598,7722,7824,7936,8048,8148,8352,8465,8560,8663,8791,8903,9018,9139,9262,9399,9532,9658,9781,9907,10009,10132,10235,10333,10445,10568,10670,10788,10903,11008,11222,11329,11446,11563,11563
2020-09-01,9,19,39,63,83,109,134,170,190,218,266,300,332,380,417,469,527,579,638,700,762,821,873,959,1037,1117,1177,1271,1381,1466,1584,1683,1787,1895,2002,2136,2365,2492,2614,2764,2887,3000,3111,3239,3360,3506,3634,3750,3862,3988,4125,4271,4409,4540,4777,4900,5019,5136,5270,5502,5620,5756,5889,6023,6151,6270,6397,6528,6661,6895,7015,7156,7290,7405,7535,7778,7897,8049,8170,8290,8405,8635,8757,8905,9015,9150,9276,9407,9526,9662,9797,9925,10059,10199,10327,10477,10634,10763,10890,10890
2020-09-02,2,6,20,34,49,69,99,126,152,187,225,272,329,403,484,570,651,746,823,904,978,1075,1179,1292,1442,1561,1698,1818,1940,2060,2182,2339,2598,2857,3003,3172,3317,3574,3717,3858,4010,4153,4300,4471,4615,4778,5027,5174,5299,5439,5582,5829,6080,6227,6391,6537,6686,6818,6942,7093,7244,7374,7503,7638,7742,7873,7995,8124,8235,8352,8462,8580,8686,8808,8920,9033,9148,9241,9345,9474,9586,9706,9830,9958,10063,10175,10283,10395,10501,10598,10702,10784,10883,10970,11187,11286,11386,11474,11563,11563
2020-09-03,2,3,8,15,20,24,39,50,59,74,99,118,144,172,204,244,292,332,391,437,482,542,588,646,709,780,849,919,983,1050,1130,1202,1279,1352,1432,1510,1602,1681,1758,1854,1930,2028,2250,2333,2429,2503,2597,2696,2791,2876,2967,3043,3256,3358,3438,3537,3638,3738,3822,3932,4150,4258,4354,4436,4555,4655,4748,4851,4964,5052,5152,5365,5452,5553,5776,5882,5971,6068,6153,6241,6338,6416,6518,6614,6711,6804,6912,7022,7245,7367,7475,7574,7670,7897,8011,8110,8195,8289,8388,8388
2020-09-04,11,33,55,76,102,127,160,194,225,266,303,348,404,460,539,575,625,691,756,816,890,959,1042,1104,1178,1276,1397,1520,1625,1740,1834,1931,2023,2121,2219,2328,2430,2550,2667,3026,3254,3394,3538,3670,3801,3909,4143,4258,4388,4501,4641,4778,4914,5028,5153,5267,5394,5520,5637,5761,5901,6018,6136,6246,6374,6505,6624,6749,6866,7008,7125,7337,7461,7581,7696,7816,7930,8036,8142,8253,8469,8585,8721,8823,9049,9164,9265,9378,9610,9704,9786,9992,10071,10155,10267,10369,10465,10577,10660,10660
2020-09-05,10,32,61,89,126,178,215,270,322,373,423,481,553,636,714,800,878,952,1048,1143,1345,1452,1552,1664,1792,1905,2037,2173,2286,2411,2559,2674,2811,3043,3176,3301,3439,3561,3801,3919,4158,4286,4392,4611,4746,4875,5017,5146,5266,5402,5544,5667,5910,6027,6159,6264,6365,6487,6589,6720,6844,6963,7095,7220,7356,7479,7598,7704,7824,7955,8068,8192,8310,8413,8530,8629,8747,8875,8984,9096,9210,9305,9417,9516,9616,9716,9817,9931,10033,10125,10216,10320,10427,10542,10654,10775,10879,10984,11077,11077
2020-09-06,3,14,30,44,58,80,103,129,155,188,213,267,306,351,413,466,526,579,641,714,791,873,930,991,1051,1126,1220,1311,1396,1497,1706,1813,1902,1992,2102,2187,2261,2348,2557,2658,2753,2838,3054,3286,3515,3617,3703,3815,3938,4034,4133,4243,4344,4424,4518,4725,4816,4921,5026,5127,5226,5313,5413,5501,5600,5702,5820,5914,6011,6093,6185,6275,6353,6440,6521,6594,6679,6764,6975,7064,7134,7213,7286,7356,7429,7517,7604,7707,7797,7888,7987,8049,8139,8220,8303,8381,8458,8553,8634,8634
2020-09-07,4,19,41,61,77,111,135,163,198,231,270,312,349,398,461,507,564,627,691,761,821,888,943,1017,1092,1166,1239,1321,1413,1504,1592,1674,1748,1816,1892,1959,2060,2158,2253,2359,2463,2577,2687,2797,2916,3036,3287,3421,3540,3645,3753,3850,3960,4075,4191,4297,4412,4513,4611,4719,4827,4926,5016,5121,5236,5349,5470,5567,5802,6053,6161,6392,6498,6577,6800,6896,6980,7097,7193,7446,7534,7629,7736,7811,8048,8148,8255,8343,8453,8537,8631,8714,8829,8923,9018,9111,9204,9275,9360,9360
2020-09-08,0,4,7,13,20,23,29,43,57,68,78,99,113,121,149,169,187,216,255,282,304,333,374,413,445,483,536,569,611,648,693,732,783,975,1036,1090,1146,1199,1255,1302,1354,1400,1454,1505,1722,1927,1998,2067,2135,2208,2266,2325,2372,2443,2498,2571,2776,2838,3054,3112,3174,3250,3335,3405,3462,3531,3599,3675,3736,3792,3869,4084,4151,4217,4276,4489,4560,4619,4673,4739,4803,4870,4940,5013,5077,5301,5359,5424,5487,5542,5599,5647,5693,5759,5817,5876,5931,5989,6039,6039
2020-09-09,16,36,57,79,99,121,146,180,209,237,265,314,353,407,474,534,599,645,702,761,812,876,942,1008,1064,1152,1222,1283,1496,1569,1656,1723,1818,1894,1970,2088,2301,2507,2589,2679,2769,2861,2943,3021,3097,3156,3219,3294,3517,3593,3655,3743,3836,3922,4004,4211,4298,4373,4443,4530,4612,4682,4761,4850,4934,5015,5100,5180,5265,5335,5399,5475,5559,5636,5721,5916,5997,6063,6140,6204,6273,6339,6418,6478,6549,6614,6672,6855,6926,6987,7054,7124,7181,7244,7302,7370,7435,7498,7549,7549
2020-09-10,13,36,51,79,106,144,182,207,244,286,316,363,402,461,511,565,630,684,752,814,878,928,984,1046,1121,1177,1237,1287,1344,1403,1478,1546,1625,1722,1790,1879,1959,2059,2251,2450,2640,2737,2805,2903,2970,3088,3176,3255,3335,3426,3672,3793,3917,4004,4213,4291,4355,4420,4479,4541,4623,4699,4786,4846,4921,5108,5319,5393,5468,5546,5623,5698,5776,5861,6035,6108,6173,6240,6308,6370,6442,6530,6610,6701,6783,6854,6940,7002,7078,7144,7224,7327,7425,7639,7739,7815,7902,7989,8072,8072
2020-09-11,26,85,111,140,178,209,238,267,288,315,348,386,430,470,521,599,694,775,861,929,1010,1108,1188,1279,1465,1508,1561,1651,1751,1837,1892,1966,2042,2114,2185,2261,2316,2370,2570,2654,2730,2811,2889,2965,3054,3135,3204,3274,3354,3448,3548,3649,3836,3908,3980,4070,4136,4216,4292,4372,4470,4539,4619,4693,4787,4882,4978,5051,5111,5197,5286,5382,5458,5540,5607,5669,5737,5818,5886,5959,6037,6115,6189,6394,6472,6553,6629,6712,6808,7033,7128,7216,7430,7502,7599,7686,7774,7868,7951,7951
2020-09-12,5,18,34,60,84,105,128,151,183,211,233,265,293,327,362,406,450,504,561,610,655,706,760,817,884,943,1019,1089,1153,1216,1286,1353,1425,1480,1564,1752,1811,2026,2113,2207,2307,2495,2580,2668,2749,2834,2919,2998,3089,3294,3397,3504,3610,3709,3799,3892,3985,4107,4444,4510,4583,4651,4747,4957,5041,5138,5216,5305,5380,5461,5522,5593,5664,5739,5803,5884,6096,6174,6248,6332,6404,6605,6683,7002,7057,7251,7323,7394,7463,7530,7595,7649,7711,7777,7970,8048,8115,8172,8246,8246
2020-09-13,9,45,77,112,140,166,197,238,273,304,350,391,436,485,555,617,670,730,790,842,925,1000,1068,1139,1228,1320,1383,1459,1664,1761,1849,1952,2027,2105,2173,2248,2466,2550,2623,2730,2837,2934,3053,3283,3381,3516,3652,3753,3852,3941,4146,4357,4447,4538,4628,4735,4829,4916,5142,5245,5329,5434,5529,5729,5808,5889,5989,6088,6293,6383,6460,6538,6601,6674,6753,6828,6894,6965,7032,7119,7214,7313,7389,7593,7686,8000,8065,8132,8198,8253,8332,8411,8613,8686,8757,8833,8907,8992,9060,9060
2020-09-14,11,25,56,96,128,167,209,246,298,336,376,441,500,548,609,680,737,799,877,960,1042,1118,1197,1269,1355,1443,1518,1612,1708,1794,1893,2001,2094,2212,2295,2382,2501,2620,2727,2849,2966,3089,3192,3312,3417,3535,3663,3776,3891,3992,4094,4318,4403,4510,4605,4707,4820,4917,5019,5133,5223,5318,5403,5481,5578,5652,5732,5815,5903,5993,6086,6179,6276,6352,6450,6538,6629,6707,6795,6879,6969,7050,7144,7216,7300,7507,7582,7675,7769,7852,7936,8033,8101,8189,8258,8344,8432,8525,8731,8731
2020-09-15,3,29,52,81,112,143,168,204,255,288,347,384,425,490,544,606,679,740,804,884,954,1011,1077,1150,1237,1345,1409,1492,1579,1668,1758,1867,1971,2073,2165,2250,2367,2463,2563,2670,2890,2992,3080,3181,3291,3494,3712,3809,3944,4027,4105,4220,4439,4554,4651,4761,4861,5072,5171,5264,5367,5486,5588,5698,5787,5869,5954,6048,6152,6249,6327,6418,6624,6726,6823,6926,7010,7096,7184,7254,7336,7417,7507,7603,7694,7779,7882,7990,8083,8185,8410,8495,8573,8787,8864,8972,9066,9280,9379,9379
2020-09-16,19,58,91,139,190,250,300,349,404,462,527,588,654,722,782,841,921,1020,1098,1164,1260,1345,1438,1529,1626,1725,1809,1906,2007,2114,2227,2304,2421,2634,2885,3013,3156,3283,3428,3578,3819,3940,4165,4262,4379,4495,4750,4854,4979,5084,5179,5282,5376,5474,5693,5813,5902,5996,6090,6179,6267,6354,6450,6549,6756,6843,6933,7006,7095,7201,7300,7379,7479,7575,7676,7757,7852,7933,7999,8094,8188,8283,8344,8445,8532,8732,8823,8899,8986,9065,9156,9363,9433,9519,9589,9668,9866,9949,10047,10047
2020-09-17,1,13,37,60,88,124,153,192,228,273,322,384,439,500,569,641,699,781,857,938,1018,1126,1227,1354,1475,1601,1696,1802,2097,2231,2348,2451,2558,2684,2805,2932,3059,3178,3308,3458,3622,3763,3902,4054,4181,4307,4450,4560,4720,4868,5022,5142,5271,5433,5566,5808,5927,6068,6182,6312,6462,6598,6734,6858,6992,7103,7229,7357,7498,7624,7752,7874,8013,8139,8264,8398,8499,8600,8728,8840,8947,9060,9197,9384,9493,9607,9727,9848,9941,10058,10189,10317,10509,10644,10743,10863,10966,11082,11203,11203
2020-09-18,8,15,24,41,58,87,114,146,178,207,262,312,355,422,482,551,605,676,752,823,908,992,1079,1172,1259,1368,1460,1559,1662,1749,1857,1965,2067,2166,2271,2398,2530,2634,2751,2851,2956,3180,3287,3405,3507,3636,3745,3978,4093,4197,4317,4416,4525,4628,4752,4862,4981,5099,5211,5327,5539,5655,5763,5892,6013,6131,6387,6499,6613,6709,6861,6977,7087,7184,7293,7381,7480,7581,7689,7796,7883,7993,8078,8190,8293,8386,8487,8593,8697,8792,8897,8993,9099,9219,9308,9417,9519,9630,9734,9734
2020-09-19,27,99,177,246,314,387,452,538,645,743,839,930,1034,1151,1238,1332,1415,1499,1585,1675,1766,1862,1965,2069,2166,2379,2477,2606,2714,2822,2949,3052,3181,3309,3462,3596,3725,3874,3998,4111,4231,4343,4480,4590,4717,4861,5001,5109,5231,5357,5481,5601,5725,5844,5959,6217,6344,6584,6672,6811,6926,7261,7372,7498,7600,7696,7793,7908,8029,8137,8245,8358,8463,8567,8675,8791,8915,9007,9107,9211,9304,9402,9486,9569,9680,9776,9869,10061,10151,10246,10473,10581,10682,10935,11052,11152,11259,11339,11434,11434
2020-09-20,14,38,61,84,121,170,214,274,308,379,437,499,561,613,678,760,862,964,1076,1181,1285,1408,1513,1632,1758,1992,2120,2248,2359,2612,2728,2839,2949,3084,3223,3373,3511,3653,3759,3859,3993,4134,4399,4545,4684,4816,5049,5183,5313,5444,5548,5692,5814,5919,6045,6261,6377,6482,6602,6715,6827,6944,7037,7135,7223,7330,7447,7538,7652,7754,7863,7969,8071,8163,8264,8374,8470,8585,8686,8783,8878,8979,9182,9290,9385,9513,9607,9698,9794,9899,10007,10239,10347,10454,10539,10639,10740,10949,11046,11046
2020-09-21,5,31,74,129,181,218,255,306,359,408,459,507,573,628,687,760,840,948,1035,1141,1249,1360,1498,1615,1757,1880,2019,2136,2251,2365,2495,2600,2712,2848,2974,3231,3379,3642,3786,3892,4039,4174,4312,4455,4697,4846,5003,5160,5313,5452,5578,5703,5822,5951,6086,6228,6357,6482,6609,6742,6846,6974,7081,7192,7390,7490,7608,7710,7819,7916,8008,8101,8302,8413,8520,8631,8720,8833,9023,9113,9217,9312,9401,9609,9708,9802,9899,9986,10062,10241,10322,10414,10497,10579,10665,10767,10964,11050,11150,11150
2020-09-22,4,20,41,65,90,124,160,200,246,293,330,382,461,550,619,699,784,872,953,1051,1159,1275,1359,1451,1560,1665,1750,1866,1996,2125,2266,2399,2529,2655,2796,2916,3012,3128,3263,3372,3482,3605,3718,3850,3976,4090,4204,4346,4463,4565,4701,4919,5043,5167,5265,5362,5597,5707,5812,6036,6143,6241,6339,6437,6534,6639,6712,6803,6880,6979,7184,7252,7351,7560,7654,7725,7798,7889,7995,8195,8266,8341,8424,8630,8719,8807,8893,8976,9047,9236,9308,9400,9491,9585,9669,9745,9837,9932,10022,10022
2020-09-23,3,9,23,34,47,69,95,115,148,184,224,258,306,358,414,469,528,581,644,712,779,842,1027,1090,1171,1258,1330,1429,1505,1595,1810,1900,1983,2072,2168,2255,2352,2453,2541,2633,2735,2828,2919,3010,3102,3212,3318,3412,3511,3611,3716,3827,3928,4043,4407,4478,4572,4669,4771,4866,4965,5063,5156,5262,5356,5451,5539,5644,5732,5825,5924,6034,6141,6240,6337,6407,6474,6553,6791,6880,6969,7039,7109,7196,7405,7482,7557,7618,7703,7910,7991,8206,8397,8481,8554,8628,8690,8781,8855,8855
2020-09-24,2,4,13,22,33,42,53,71,85,107,129,161,179,203,232,276,322,366,527,562,599,632,815,851,899,1086,1258,1302,1346,1400,1446,1497,1548,1594,1668,1736,1795,1860,1911,1979,2026,2087,2142,2196,2276,2349,2408,2486,2694,2771,2837,2907,2991,3051,3120,3206,3265,3329,3394,3595,3653,3863,3946,4021,4086,4157,4218,4299,4374,4448,4514,4587,4640,4711,4764,4970,5046,5116,5178,5249,5325,5398,5470,5541,5608,5677,5746,5807,6013,6099,6159,6238,6301,6387,6463,6680,6750,6820,6885,6885
2020-09-25,3,10,27,42,64,86,106,134,166,201,234,272,308,334,375,418,479,533,593,664,734,802,1026,1108,1327,1391,1603,1660,1733,1812,1898,1982,2065,2125,2196,2269,2341,2438,2522,2613,2689,2793,2869,2961,3042,3140,3213,3286,3384,3460,3686,3768,3860,3953,4048,4133,4207,4279,4351,4430,4513,4597,4675,4737,4808,4888,4973,5047,5108,5179,5244,5320,5387,5619,5692,5750,5976,6048,6130,6191,6436,6524,6610,6674,6763,6830,6899,7131,7199,7280,7339,7402,7476,7565,7619,7847,7919,7997,8059,8059
2020-09-26,5,13,25,28,43,56,68,93,121,151,182,223,251,305,344,385,431,471,543,596,656,720,788,845,907,970,1032,1119,1201,1265,1344,1417,1485,1715,1811,1895,1979,2075,2148,2252,2488,2577,2658,2742,2819,2930,3001,3109,3197,3452,3528,3786,3862,3950,4035,4112,4185,4280,4377,4483,4571,4673,4765,4849,4948,5047,5133,5238,5338,5413,5520,5613,5698,5766,5848,5924,6023,6256,6336,6422,6803,6886,6971,7064,7299,7373,7597,7674,7738,7813,8056,8131,8193,8280,8373,8448,8517,8591,8658,8658
2020-09-27,4,8,13,26,30,40,50,65,94,112,146,193,230,271,317,379,443,497,698,765,836,908,973,1036,1112,1196,1256,1346,1455,1547,1646,1732,1839,1931,2152,2245,2352,2439,2675,2765,2866,2972,3068,3178,3293,3390,3496,3601,3685,3784,3878,3971,4082,4194,4297,4543,4660,4758,4855,4942,5046,5155,5256,5358,5604,5709,5804,6041,6120,6203,6291,6389,6486,6588,6680,6770,6874,6958,7052,7140,7245,7332,7408,7491,7582,7679,7888,7976,8055,8135,8226,8304,8383,8472,8538,8612,8727,8814,8896,8896
2020-09-28,8,14,31,47,66,90,116,134,177,211,242,283,339,399,439,486,547,605,669,725,797,872,944,1160,1230,1304,1388,1479,1562,1798,1892,1986,2200,2288,2516,2618,2729,2834,2942,3032,3142,3247,3341,3437,3542,3643,3729,3836,3943,4187,4284,4508,4610,4719,4804,4903,5008,5109,5210,5316,5422,5506,5602,5717,5812,5921,6179,6294,6393,6506,6609,6708,6819,6932,7048,7296,7420,7532,7658,7759,7868,7976,8067,8176,8296,8517,8632,8724,8817,8905,9136,9238,9353,9458,9591,9673,9783,9896,9992,9992
2020-09-29,6,39,61,86,117,143,161,183,215,246,275,304,345,387,446,495,553,612,687,772,862,946,1044,1128,1204,1441,1554,1664,1755,1850,1926,2006,2083,2181,2281,2366,2460,2546,2651,2757,2882,2975,3049,3162,3275,3381,3487,3596,3699,3780,3886,4107,4235,4329,4424,4510,4743,4851,5077,5164,5229,5327,5408,5512,5599,5705,5784,5996,6091,6166,6260,6358,6462,6555,6643,6872,6963,7070,7165,7245,7483,7566,7658,7734,7816,7887,7974,8052,8125,8196,8283,8501,8576,8665,8736,8800,8868,8937,9035,9035
2020-09-30,3,18,32,44,59,75,100,134,190,239,291,340,386,450,519,581,648,729,815,910,997,1090,1192,1295,1404,1500,1601,1700,1828,1960,2075,2190,2301,2423,2554,2807,2943,3095,3339,3478,3744,3879,3984,4125,4239,4366,4475,4713,4841,4978,5098,5333,5446,5563,5676,5789,5906,6039,6141,6247,6349,6467,6575,6680,6804,6903,7007,7126,7226,7328,7441,7553,7669,7764,7876,7978,8325,8428,8533,8638,8732,8833,9049,9143,9234,9336,9426,9512,9610,9693,9784,9988,10079,10175,10265,10371,10468,10558,10647,10647
2020-10-01,8,26,44,61,92,118,144,169,211,260,304,364,406,459,526,587,658,745,833,925,1007,1088,1318,1418,1497,1614,1729,1822,1927,2163,2273,2391,2501,2604,2734,2877,3109,3261,3390,3519,3770,3897,4045,4179,4335,4483,4613,4751,4888,5172,5289,5411,5678,5775,5884,5993,6104,6219,6328,6558,6675,6776,7006,7116,7237,7343,7472,7715,7831,8064,8178,8283,8395,8498,8619,8733,8840,8952,9035,9268,9387,9504,9594,9696,9792,9893,9980,10065,10150,10237,10340,10439,10536,10635,10721,10816,10918,11002,11092,11092
2020-10-02,3,11,25,42,62,92,121,150,184,217,251,305,349,402,448,493,540,589,655,705,758,806,860,924,989,1051,1116,1175,1241,1451,1527,1596,1670,1867,1945,2156,2234,2306,2388,2480,2562,2783,2868,2979,3070,3172,3270,3361,3461,3560,3656,3890,3999,4091,4183,4287,4402,4506,4608,4724,4836,5056,5298,5403,5491,5579,5665,5771,5871,5991,6083,6184,6287,6384,6463,6556,6647,6736,6842,6935,7022,7092,7186,7276,7354,7444,7521,7609,7694,7777,8130,8230,8473,8564,8651,8754,8844,8939,9023,9023
2020-10-03,4,13,19,32,53,68,93,126,160,192,219,265,320,374,420,466,537,596,664,874,957,1051,1131,1215,1287,1366,1471,1555,1641,1733,1832,2090,2190,2311,2417,2521,2628,2733,2861,3117,3230,3321,3427,3832,3944,4189,4287,4393,4483,4582,4664,4764,4873,4957,5176,5260,5355,5439,5534,5620,5705,5807,5897,5984,6082,6169,6239,6312,6391,6464,6559,6640,6712,6795,6882,6954,7027,7105,7173,7258,7346,7429,7505,7584,7670,7733,7821,7912,7983,8069,8300,8383,8589,8678,8757,8823,8905,8983,9059,9059
2020-10-04,5,16,27,50,67,86,105,129,159,181,209,253,292,330,372,417,455,515,565,611,666,735,789,849,919,979,1034,1120,1179,1259,1324,1396,1464,1533,1628,1706,1792,1876,1947,2184,2260,2368,2448,2544,2785,2892,2994,3101,3200,3284,3387,3467,3542,3638,3881,3966,4055,4149,4230,4312,4382,4463,4697,4787,4858,4934,5024,5106,5201,5272,5362,5453,5546,5643,5723,5804,5872,5959,6048,6135,6227,6481,6549,6634,6713,6801,6895,6990,7073,7159,7236,7331,7414,7487,7559,7650,7734,7809,7908,7908
2020-10-05,6,23,36,77,94,128,158,197,244,274,311,349,422,490,567,651,727,939,1000,1108,1189,1304,1400,1616,1718,1818,1949,2050,2179,2292,2548,2669,2807,2924,3040,3284,3425,3554,3680,3804,3934,4057,4182,4299,4553,4674,4788,4897,4994,5093,5199,5316,5431,5552,5668,5932,6034,6165,6277,6383,6495,6631,6863,6966,7219,7308,7407,7533,7626,7848,7950,8058,8154,8247,8337,8447,8536,8624,8694,8919,8977,9087,9165,9258,9327,9420,9513,9594,9673,9762,9846,9931,10009,10095,10174,10263,10470,10577,10669,10669
2020-10-06,2,10,20,37,50,69,85,104,121,144,178,206,236,258,299,328,375,411,453,490,535,598,649,683,746,812,866,913,970,1031,1238,1309,1378,1589,1656,1722,1804,1882,1957,2047,2111,2176,2261,2335,2403,2480,2556,2643,2860,2937,3011,3082,3153,3239,3335,3563,3636,3734,3816,4036,4254,4345,4434,4664,4879,4966,5179,5283,5356,5456,5561,5654,5746,5832,5928,6006,6091,6180,6254,6335,6413,6502,6600,6682,6769,6852,6933,7155,7226,7302,7362,7429,7504,7572,7655,7736,7823,7904,8001,8001
2020-10-07,0,2,8,15,21,32,44,61,83,104,131,155,173,216,247,280,316,345,383,416,451,492,536,568,611,646,687,731,774,821,853,912,971,1012,1077,1125,1176,1221,1422,1472,1534,1594,1654,1709,1900,1960,2161,2356,2409,2481,2547,2609,2657,2714,2779,2844,2905,2963,3025,3088,3155,3234,3293,3369,3442,3535,3607,3688,3906,3961,4032,4098,4163,4243,4314,4372,4448,4518,4596,4676,4754,4831,4910,4970,5041,5258,5334,5412,5489,5574,5647,5712,5930,5995,6075,6169,6236,6310,6388,6388
2020-10-08,1,5,11,24,39,55,60,73,92,106,133,164,187,210,244,275,320,373,417,458,509,540,745,790,836,886,951,1020,1209,1265,1324,1384,1434,1515,1562,1633,1690,1764,1982,2050,2107,2189,2396,2456,2526,2588,2658,2731,2789,2872,2941,3021,3098,3157,3236,3342,3404,3496,3585,3666,3892,3972,4049,4124,4196,4294,4387,4473,4554,4644,4718,4947,5039,5099,5184,5259,5335,5402,5470,5545,5610,5686,5766,5834,5911,5970,6046,6119,6339,6403,6463,6536,6616,6826,6899,7252,7327,7409,7475,7475
2020-10-09,6,12,18,28,41,60,74,97,120,137,167,196,230,263,289,330,369,396,443,482,516,577,626,659,721,894,949,1011,1070,1284,1358,1429,1484,1701,1784,1843,1903,1970,2041,2137,2207,2294,2367,2577,2768,2828,2900,2981,3062,3135,3222,3290,3365,3459,3540,3630,3705,3792,3874,3957,4025,4122,4199,4300,4389,4471,4558,4617,4715,4805,4876,4964,5047,5131,5231,5317,5396,5480,5565,5634,5851,5944,6040,6127,6219,6422,6501,6588,6662,6758,6829,6892,6970,7043,7126,7213,7297,7395,7483,7483
